location_code,damage_code,collision_code,road_code,light_code,road_type_code,traffic_code,weather_code,emp_liability_code,kpi_cause_code
RAD,NSF,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
RAD,OSR,SSW,WET,NIGHT,SINGLE,NO,RAIN,RES,EMP
TIN,NSR,TAI,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
BSP,MIR,HON,DRY,NIGHT,MULTI,MODERATE,FINE,RES,EMP
BSP,NSF,ROO,DRY,DUSK,SINGLE,NO,FINE,RES,EMP
BSP,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
BSP,OSR,N2T,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,REAR,N2T,DRY,DUSK,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,NSR,TAI,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,OSM,SSW,WET,NIGHT,SINGLE,NO,RAIN,NRES,CARS TRUCKS
RBT,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
BSP,MIR,SSW,DRY,DAY,BUS,HEAVY,FINE,OTHERBUS,EMP
XRD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,RES,EMP
XRD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,UN3PAR,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RBT,NSR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
TIN,MIR,HON,WET,DAY,SINGLE,MODERATE,RAIN,RES,EMP
BSP,NSR,TAI,DRY,DAY,SINGLE,MODERATE,RAIN,OTHERBUS,EMP
RAD,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,UN3PAR,EMP
BSP,MIR,SSW,WET,DAY,SINGLE,HEAVY,RAIN,RES,EMP
BSP,FRNT,N2T,DRY,DAY,BUS,NO,FINE,OTHERBUS,BUS - OTHER
RAD,NSF,SSW,WET,NIGHT,MULTI,LIGHT,RAIN,NRES,CARS TRUCKS
RBT,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
XRD,FRNT,SSW,DRY,DUSK,MULTI,HEAVY,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,FRNT,HON,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
XRD,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,NSF,SSW,WET,DAY,MULTI,MODERATE,RAIN,INCIDENT,ENV
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
TIN,NSR,SSW,WET,DAY,SINGLE,HEAVY,FOG,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,REAR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,NSF,HON,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
BSP,NSF,HON,DRY,DAY,BUS,NO,FINE,RES,EMP
RAD,OSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,RES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,BUS,LIGHT,FINE,OTHERBUS,OTH
BSP,NSR,TAI,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,TOPR,SSW,DRY,DAY,MULTI,NO,FINE,RES,EMP
BSP,MIR,SSW,DRY,DAWN,MULTI,MODERATE,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
RAD,NSF,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
BSP,NSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
BSP,NSM,SSW,DRY,DAY,BUS,EXTREME,FINE,RES,EMP
RBT,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,FRNT,HON,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,WET,DAY,MULTI,HEAVY,RAIN,NRES,CARS TRUCKS
RAD,FRNT,HON,DRY,DUSK,SINGLE,NO,FINE,INCIDENT,GEN
RBT,NSR,TAI,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,BUS,HEAVY,FINE,NRES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAWN,SINGLE,MODERATE,FINE,UN3PAR,EMP
BSP,OSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,GEN
RAD,MIR,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,BUS - OTHER
RAD,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
RBT,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
RAD,OSR,SSW,SLIP,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
BSP,NSM,SSW,DRY,DAY,BUS,EXTREME,FINE,RES,EMP
BSP,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
XRD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,OSM,TBO,DRY,NIGHT,MULTI,MODERATE,FINE,RES,EMP
RAD,NSR,SSW,DRY,DUSK,SINGLE,HEAVY,SUN,RES,BUS - OTHER
RAD,OSM,REVERSING,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,NSF,HON,WET,DAWN,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,N2T,DRY,DAY,SINGLE,HEAVY,FINE,RES,CARS TRUCKS
RAD,NSR,TBO,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,REAR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
BSP,MIR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
BSP,MIR,SSW,DRY,NIGHT,SINGLE,MODERATE,FINE,RES,BUS - OTHER
RAD,FRNT,SSW,WET,STREET,MULTI,MODERATE,RAIN,NRES,GEN
TIN,OSF,N2T,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
BSP,NSF,HON,WET,DAY,SINGLE,LIGHT,RAIN,RES,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSM,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,RES,CARS TRUCKS
BSP,MIR,SSW,WET,NIGHT,SINGLE,LIGHT,RAIN,RES,BUS - OTHER
BSP,NSM,SSW,WET,DAY,SINGLE,LIGHT,RAIN,RES,EMP
XRD,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,MULTI,NO,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,MIR,HON,DRY,STREET,SINGLE,LIGHT,FOG,RES,EMP
RAD,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
TIN,OSF,HON,WET,DUSK,MULTI,LIGHT,RAIN,NRES,EMP
RAD,REAR,N2T,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,OSR,SSW,DRY,DAY,BUS,NO,FINE,OTHERBUS,BUS - OTHER
RAD,OSR,TBO,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,MIR,HON,DRY,DAY,SINGLE,MODERATE,FINE,RES,OTH
BSP,NSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,RES,EMP
RAD,NSF,HON,DRY,NIGHT,SINGLE,NO,FINE,RES,OTH
BSP,MIR,SSW,DRY,DAY,BUS,LIGHT,FINE,UN3PAR,CARS TRUCKS
BSP,REAR,N2T,DRY,DAY,MULTI,HEAVY,FINE,NRES,GEN
TIN,FRNT,HON,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
BSP,MIR,HON,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
RAD,OSM,SSW,DRY,DUSK,MULTI,MODERATE,FINE,UN3PAR,CARS TRUCKS
TIN,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
RAD,REAR,REVERSING,DRY,DAWN,MULTI,LIGHT,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,BUS - OTHER
RAD,FRNT,HON,WET,DAY,MULTI,LIGHT,RAIN,RES,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSM,TAI,DRY,NIGHT,SINGLE,NO,FINE,RES,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,WSRE,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,INCIDENT,GEN
RAD,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
BSP,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,NSM,REVERSING,WET,DAY,SINGLE,HEAVY,RAIN,NRES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,CARS TRUCKS
XRD,NSR,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,NRES,GEN
RAD,NSM,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,N2T,WET,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,NIGHT,MULTI,HEAVY,FINE,RES,BUS - OTHER
RAD,FRNT,TBO,DRY,DAY,SINGLE,NO,FINE,RES,BUS - OTHER
DEPOT,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,BUS - OTHER
RAD,OSF,SSW,WET,NIGHT,FREE,LIGHT,RAIN,INCIDENT,BUS - OTHER
BSP,MIR,SSW,DRY,DAY,MULTI,NO,FINE,RES,EMP
XRD,FRNT,HON,DRY,DAY,SINGLE,HEAVY,FINE,RES,BUS - OTHER
XRD,NSR,SSW,WET,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
TIN,FRNT,N2T,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
TIN,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,OSR,SSW,WET,DAY,MULTI,LIGHT,RAIN,NRES,CARS TRUCKS
RAD,OSR,TAI,DRY,DUSK,MULTI,MODERATE,FINE,RES,EMP
TIN,FRNT,N2T,WET,DAY,MULTI,LIGHT,RAIN,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,UN3PAR,GEN
RAD,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
BSP,MIR,SSW,DRY,STREET,MULTI,MODERATE,FINE,RES,EMP
XRD,MIR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,UN3PAR,CARS TRUCKS
BSP,NSF,SSW,WET,DAY,MULTI,LIGHT,RAIN,INCIDENT,OTH
TIN,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
BSP,OSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,EMP
RAD,NSR,SSW,WET,DAY,SINGLE,NO,RAIN,RES,EMP
BSP,NSF,SSW,DRY,DAY,BUS,NO,FINE,RES,EMP
RAD,NSF,ROO,SLIP,NIGHT,SINGLE,MODERATE,RAIN,RES,EMP
TIN,NSR,HON,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,OSR,SSW,DRY,DAWN,SINGLE,HEAVY,FINE,NRES,CARS TRUCKS
RAD,NSR,TBO,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,INCIDENT,GEN
BSP,MIR,SSW,DRY,DAY,MULTI,MODERATE,SUN,RES,EMP
BSP,OSM,REVERSING,WET,DUSK,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,EMP
BSP,NSF,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,INCIDENT,GEN
RAD,OSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,UN3PAR,CARS TRUCKS
RAD,MIR,HON,SLIP,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
RAD,TOPM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,NRES,CARS TRUCKS
TIN,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,BUS - OTHER
RAD,REAR,REVERSING,WET,DAY,SINGLE,NO,RAIN,RES,BUS - OTHER
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
BSP,MIR,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,TAI,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSF,SSW,SLIP,DAY,MULTI,MODERATE,FOG,RES,EMP
BSP,MIR,SSW,DRY,DAY,FREE,MODERATE,FINE,RES,EMP
RBT,OSM,BTMO,WET,NIGHT,SINGLE,HEAVY,RAIN,RES,BUS - OTHER
BSP,NSF,HON,DRY,DAY,BUS,NO,FINE,RES,EMP
BSP,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSF,SSW,DRY,DAY,SINGLE,LIGHT,SUN,RES,EMP
BSP,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
RAD,OSF,SSW,DRY,NIGHT,BUS,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
BSP,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,RES,BUS - OTHER
RAD,REAR,REVERSING,DRY,DAY,SINGLE,MODERATE,SUN,INCIDENT,EMP
RAD,NSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,FRNT,HON,DRY,DAY,BUS,NO,FINE,RES,EMP
RAD,NSF,HON,DRY,DAY,SINGLE,NO,FINE,RES,OTH
RAD,OSF,N2T,WET,NIGHT,SINGLE,HEAVY,RAIN,RES,EMP
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSR,TBO,DRY,NIGHT,SINGLE,NO,FINE,UN3PAR,CARS TRUCKS
BSP,OSM,N2T,DRY,DAY,MULTI,LIGHT,FINE,NRES,GEN
BSP,NSM,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
BSP,OSF,SSW,DRY,DAWN,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
XRD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,FRNT,TBO,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
RAD,OSR,TAI,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RBT,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
RAD,NSM,SSW,DRY,DUSK,MULTI,MODERATE,FINE,RES,EMP
RAD,FRNT,HON,DRY,NIGHT,MULTI,NO,FINE,INCIDENT,EMP
RAD,REAR,REVERSING,DRY,DAY,MULTI,MODERATE,FINE,RES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,REAR,REVERSING,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,NSR,TAI,DRY,NIGHT,SINGLE,NO,FINE,RES,EMP
RAD,NSM,SSW,WET,DAWN,SINGLE,LIGHT,RAIN,RES,EMP
BSP,NSM,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,REAR,N2T,DRY,DAY,SINGLE,NO,FINE,OTHERBUS,BUS - OTHER
BSP,REAR,TAI,DRY,DAY,BUS,MODERATE,FINE,RES,EMP
BSP,MIR,SSW,DRY,DAY,BUS,LIGHT,FINE,UN3PAR,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,NSF,SSW,WET,NIGHT,MULTI,HEAVY,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
XRD,OSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,EMP
RAD,TOPM,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UNREP,EMP
RAD,OSF,SSW,WET,NIGHT,SINGLE,LIGHT,RAIN,NRES,EMP
RAD,NSF,SSW,DRY,DUSK,SINGLE,NO,FINE,RES,EMP
XRD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,HEAVY,SUN,RES,EMP
TIN,NSR,SSW,WET,DUSK,MULTI,MODERATE,RAIN,NRES,EMP
BSP,REAR,N2T,DRY,DAY,BUS,LIGHT,FINE,NRES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
RAD,NSR,TAI,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
BSP,MIR,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAWN,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,FRNT,HON,DRY,DAWN,MULTI,LIGHT,FINE,INCIDENT,OTH
BSP,NSR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
BSP,NSR,TAI,DRY,DAY,BUS,NO,FINE,RES,EMP
RAD,REAR,N2T,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
RAD,FRNT,TBO,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RBT,NSR,TAI,DRY,DUSK,SINGLE,LIGHT,FINE,RES,EMP
XRD,FRNT,SSW,DRY,DAY,SINGLE,NO,FINE,INCIDENT,EMP
BSP,OSR,TAI,WET,DAY,BUS,NO,RAIN,RES,BUS - OTHER
BSP,REAR,N2T,SLIP,DAY,MULTI,MODERATE,SUN,NRES,BUS - OTHER
TIN,OSF,SSW,WET,DAY,SINGLE,LIGHT,RAIN,NRES,CARS TRUCKS
BSP,WSRE,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,BUS,MODERATE,FINE,RES,CARS TRUCKS
XRD,NSR,TAI,DRY,DAWN,MULTI,LIGHT,SUN,RES,EMP
XRD,REAR,TAI,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
BSP,NSM,SSW,DRY,NIGHT,SINGLE,MODERATE,FINE,RES,CARS TRUCKS
RAD,FRNT,N2T,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
BSP,OSR,TAI,DRY,NIGHT,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,RES,BUS - OTHER
XRD,NSR,SSW,DRY,NIGHT,MULTI,NO,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,REAR,N2T,SLIP,DAY,MULTI,HEAVY,RAIN,NRES,CARS TRUCKS
XRD,FRNT,N2T,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,MIR,HON,WET,NIGHT,MULTI,LIGHT,RAIN,RES,CARS TRUCKS
RAD,NSR,REVERSING,DRY,DAY,MULTI,LIGHT,FINE,NRES,GEN
XRD,NSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,RES,EMP
RAD,MIR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,INCIDENT,EMP
BSP,NSR,TAI,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,FRNT,SSW,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,CARS TRUCKS
RAD,OSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,SUN,RES,EMP
RAD,NSR,SSW,WET,DAY,SINGLE,LIGHT,RAIN,RES,EMP
TIN,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
BSP,MIR,SSW,WET,NIGHT,SINGLE,LIGHT,RAIN,RES,EMP
RAD,WIN,SSW,DRY,DAY,MULTI,LIGHT,FINE,INCIDENT,OTH
XRD,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
RAD,NSF,SSW,WET,NIGHT,MULTI,NO,RAIN,INCIDENT,ENV
TIN,NSM,SSW,SLIP,DAY,SINGLE,MODERATE,FINE,RES,BUS - OTHER
BSP,OSR,SSW,DRY,DAY,BUS,NO,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,NSM,ROO,DRY,NIGHT,SINGLE,NO,FINE,RES,EMP
RAD,OSF,REVERSING,DRY,DUSK,MULTI,MODERATE,FINE,RES,EMP
BSP,NSM,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,OSF,SSW,DRY,DUSK,BUS,NO,FINE,OTHERBUS,BUS - OTHER
BSP,REAR,REVERSING,DRY,DAY,BUS,LIGHT,SUN,RES,EMP
BSP,MIR,SSW,DRY,DAY,BUS,HEAVY,FINE,UN3PAR,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,SINGLE,NO,SUN,RES,BUS - OTHER
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,INCIDENT,BUS - OTHER
RBT,NSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,RES,EMP
XRD,OSF,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,CARS TRUCKS
RAD,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,FRNT,HON,WET,NIGHT,SINGLE,LIGHT,RAIN,NRES,CARS TRUCKS
BSP,MIR,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
XRD,OSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,UN3PAR,EMP
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,MULTI,MODERATE,FINE,INCIDENT,ENV
RAD,FRNT,N2T,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
RAD,FRNT,HON,WET,DAWN,MULTI,LIGHT,RAIN,RES,EMP
RAD,NSR,SSW,WET,NIGHT,SINGLE,MODERATE,RAIN,RES,EMP
TIN,NSM,SSW,DRY,NIGHT,SINGLE,HEAVY,FINE,RES,EMP
RAD,NSR,REVERSING,DRY,DAY,SINGLE,NO,FINE,RES,EMP
BSP,TOPF,SSW,DRY,DAY,SINGLE,NO,FINE,NRES,EMP
BSP,REAR,REVERSING,WET,DAY,MULTI,LIGHT,RAIN,NRES,CARS TRUCKS
BSP,NSR,TAI,DRY,DAY,MULTI,LIGHT,FINE,RES,BUS - OTHER
RAD,MIR,SSW,WET,NIGHT,SINGLE,NO,RAIN,INCIDENT,CARS TRUCKS
RAD,MIR,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,RES,EMP
XRD,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,EMP
RAD,WSRE,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,INCIDENT,BUS - OTHER
RAD,OSM,TBO,WET,DAY,MULTI,LIGHT,RAIN,NRES,CARS TRUCKS
RAD,WSRE,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,HEAVY,FINE,UN3PAR,CARS TRUCKS
RAD,NSF,SSW,WET,DAY,MULTI,MODERATE,RAIN,RES,EMP
