location_code,damage_code,collision_code,road_code,light_code,road_type_code,traffic_code,weather_code,emp_liability_code,kpi_cause_code
BSP,FRNT,HON,DRY,NIGHT,SINGLE,NO,FINE,4,EMP
RAD,WSRE,BTMO,DRY,DAY,BUS,LIGHT,RAIN,4,EMP
RAD,TOPM,ROO,DRY,DAY,SINGLE,LIGHT,FINE,0,ENV
RAD,WIN,SSW,DRY,NIGHT,MULTI,NO,FINE,1,EMP
XRD,WSRE,BTMO,DRY,DAY,SINGLE,HEAVY,FINE,0,ENV
RAD,OSM,TBO,DRY,DAY,MULTI,HEAVY,FINE,1,ROA
RAD,FRNT,SSW,DRY,DAY,SINGLE,MODERATE,FINE,1,CARS TRUCKS
RAD,OSF,SSW,SLIP,DAY,MULTI,HEAVY,RAIN,4,CARS TRUCKS
RAD,NSR,BTMO,WET,DAY,SINGLE,LIGHT,RAIN,4,EMP
BSP,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,WIN,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,ROA
BSP,OSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,ROA
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,REAR,N2T,DRY,DUSK,MULTI,MODERATE,FINE,1,ROA
RAD,NSR,SSW,WET,DAY,MULTI,HEAVY,RAIN,4,EMP
RAD,NSR,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,ROA
TIN,OSM,SSW,WET,DAY,MULTI,LIGHT,FINE,4,EMP
BSP,MIR,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
XRD,NSR,SSW,DRY,DUSK,SINGLE,EXTREME,FINE,4,EMP
BSP,OSF,HON,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,NSF,SSW,WET,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,MIR,SSW,DRY,DUSK,MULTI,HEAVY,FINE,4,BUS - OTHER
RAD,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
BSP,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,NSR,SSW,DRY,DAWN,MULTI,LIGHT,FINE,0,GEN
BSP,REAR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,ROA
BSP,OSR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,4,EMP
RAD,NSM,SSW,WET,NIGHT,MULTI,EXTREME,RAIN,4,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSF,TBO,DRY,DAY,BUS,HEAVY,FINE,1,EMP
BSP,REAR,N2T,DRY,DAY,MULTI,LIGHT,FINE,1,ROA
XRD,NSR,SSW,DRY,DAWN,SINGLE,NO,FINE,4,EMP
RAD,NSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
BSP,NSR,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
TIN,WSRE,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,OTH
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,EMP
RAD,WIN,SSW,DRY,NIGHT,MULTI,NO,FINE,5,GEN
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
BSP,OSR,REVERSING,WET,DUSK,MULTI,EXTREME,RAIN,4,EMP
RAD,OSR,SSW,WET,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
BSP,NSR,N2T,WET,DAY,SINGLE,NO,FINE,4,EMP
RAD,NSF,SSW,WET,DAY,SINGLE,NO,FINE,4,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
BSP,OSF,SSW,DRY,DUSK,MULTI,LIGHT,FINE,1,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,GEN
RAD,NSR,SSW,WET,DAY,SINGLE,NO,RAIN,4,EMP
XRD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,3,EMP
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,EMP
BSP,FRNT,N2T,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
XRD,OSR,N2T,DRY,DAY,MULTI,HEAVY,FINE,4,EMP
RAD,REAR,N2T,DRY,DAY,SINGLE,MODERATE,FINE,1,BUS - OTHER
XRD,FRNT,SSW,WET,DAY,MULTI,HEAVY,RAIN,4,CARS TRUCKS
XRD,NSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
BSP,NSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FOG,1,ROA
RAD,OSR,SSW,DRY,NIGHT,SINGLE,HEAVY,RAIN,4,CARS TRUCKS
RAD,FRNT,BTMO,WET,NIGHT,SINGLE,NO,RAIN,0,OTH
BSP,MIR,SSW,WET,NIGHT,SINGLE,MODERATE,RAIN,4,EMP
DEPOT,NSR,SSW,DRY,NIGHT,BUS,LIGHT,FINE,4,EMP
BSP,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,MIR,SSW,DRY,DUSK,SINGLE,NO,FINE,4,ENV
DEPOT,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,6,OTH
BSP,NSF,SSW,WET,DAY,MULTI,LIGHT,RAIN,4,EMP
BSP,NSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,MIR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,4,EMP
RAD,OSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,6,OTH
BSP,OSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
BSP,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,NSR,TAI,WET,DAY,MULTI,HEAVY,FINE,4,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
BSP,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
BSP,NSR,TAI,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
RAD,OSF,N2T,DRY,DAY,MULTI,HEAVY,FINE,4,CARS TRUCKS
TIN,NSR,SSW,WET,DAWN,MULTI,HEAVY,RAIN,4,EMP
RAD,OSR,SSW,DRY,DAY,BUS,HEAVY,FINE,1,CARS TRUCKS
RAD,NSF,HON,DRY,DAY,MULTI,MODERATE,FINE,1,ROA
RBT,REAR,TAI,DRY,DAY,SINGLE,EXTREME,FINE,4,EMP
TIN,OSR,SSW,DRY,STREET,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
BSP,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,ROA
XRD,OSR,N2T,DRY,NIGHT,BUS,LIGHT,FINE,1,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
BSP,NSR,SSW,DRY,DAWN,SINGLE,NO,FOG,1,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
TIN,OSR,TAI,DRY,DAY,MULTI,MODERATE,FINE,4,CARS TRUCKS
BSP,FRNT,SSW,DRY,DAY,SINGLE,MODERATE,FINE,1,ROA
BSP,OSR,TAI,DRY,DAY,BUS,MODERATE,FINE,4,CARS TRUCKS
RAD,OSR,TBO,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
BSP,NSR,SSW,DRY,DAY,BUS,LIGHT,FINE,4,EMP
RAD,NSM,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,4,EMP
RBT,OSM,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
BSP,NSR,HON,DRY,NIGHT,MULTI,LIGHT,FINE,4,EMP
XRD,FRNT,TBO,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,EXTREME,FINE,4,CARS TRUCKS
XRD,FRNT,BTMO,WET,DUSK,SINGLE,MODERATE,RAIN,4,EMP
RAD,MIR,HON,WET,DAY,SINGLE,MODERATE,RAIN,4,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,3,EMP
BSP,NSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,4,EMP
XRD,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,1,EMP
TIN,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,NSR,N2T,DRY,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
RAD,OSR,N2T,WET,DAY,MULTI,LIGHT,RAIN,1,CARS TRUCKS
BSP,OSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
TIN,NSR,ROO,DRY,NIGHT,SINGLE,LIGHT,FINE,4,CARS TRUCKS
BSP,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
RAD,WIN,SSW,DRY,NIGHT,SINGLE,NO,FINE,1,EMP
TIN,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,NSR,REVERSING,DRY,DAY,MULTI,LIGHT,FINE,1,EMP
RAD,FRNT,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,4,CYC
RBT,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,EMP
RAD,OSF,TAI,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
BSP,NSF,SSW,WET,DAY,BUS,NO,RAIN,4,EMP
RAD,FRNT,HON,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
BSP,OSF,SSW,WET,DAY,MULTI,MODERATE,RAIN,1,ROA
BSP,WSRE,REVERSING,DRY,DAY,BUS,NO,FINE,1,CARS TRUCKS
XRD,OSR,TBO,DRY,NIGHT,MULTI,HEAVY,FINE,1,EMP
BSP,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,NO,FINE,4,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
RAD,OSR,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
TIN,NSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,4,BUS - OTHER
RAD,OSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,BUS - OTHER
BSP,MIR,SSW,WET,DUSK,SINGLE,LIGHT,RAIN,4,EMP
RAD,OSR,TBO,DRY,DAWN,MULTI,LIGHT,FOG,4,EMP
RAD,FRNT,N2T,SLIP,DAWN,MULTI,HEAVY,FOG,4,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,EMP
RAD,WSRE,SSW,DRY,DAWN,SINGLE,MODERATE,FINE,5,NONPOW
BSP,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,EMP
BSP,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
RAD,WIN,SSW,DRY,DAWN,MULTI,MODERATE,FINE,1,ROAD RAGE
BSP,OSM,SSW,DRY,NIGHT,SINGLE,NO,FOG,4,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,0,PL&EQ
XRD,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
TIN,NSF,N2T,DRY,DAY,MULTI,HEAVY,FINE,4,CARS TRUCKS
RAD,OSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,4,EMP
RAD,NSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,CARS TRUCKS
BSP,REAR,N2T,WET,NIGHT,MULTI,HEAVY,RAIN,1,GEN
RAD,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,EMP
TIN,NSR,SSW,DRY,STREET,SINGLE,NO,FINE,5,PAS
RAD,MIR,SSW,DRY,DUSK,SINGLE,MODERATE,SUN,4,EMP
RAD,FRNT,TBO,DRY,DAY,BUS,LIGHT,FINE,1,EMP
RAD,OSR,TAI,DRY,DAY,BUS,MODERATE,FINE,4,EMP
RBT,OSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,ROA
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,GEN
RAD,FRNT,HON,SLIP,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
TIN,OSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,BUS - OTHER
TIN,NSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,4,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,EMP
BSP,OSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,1,ROA
RAD,FRNT,HON,DRY,DAY,MULTI,LIGHT,FINE,4,BUS - OTHER
RAD,REAR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
BSP,NSM,SSW,DRY,DAY,BUS,HEAVY,FINE,4,EMP
RAD,TOPF,REVERSING,DRY,DAY,SINGLE,NO,SUN,4,CARS TRUCKS
RAD,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,5,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,MULTI,HEAVY,FINE,5,CARS TRUCKS
RBT,OSM,SSW,WET,NIGHT,SINGLE,LIGHT,RAIN,4,EMP
RAD,NSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,CARS TRUCKS
TIN,MIR,SSW,DRY,DAY,SINGLE,HEAVY,SUN,4,EMP
RAD,MIR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,1,EMP
RAD,MIR,HON,DRY,DAY,MULTI,LIGHT,FINE,4,BUS - OTHER
RAD,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,4,CARS TRUCKS
XRD,OSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,5,CARS TRUCKS
BSP,OSR,SSW,DRY,DAY,BUS,NO,FINE,1,BUS - OTHER
BSP,OSR,N2T,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
XRD,NSF,HON,DRY,DAY,SINGLE,HEAVY,FINE,4,BUS - OTHER
XRD,NSF,SSW,DRY,DAWN,MULTI,MODERATE,FINE,5,EMP
RBT,NSR,BTMO,DRY,NIGHT,SINGLE,LIGHT,FINE,4,GEN
RAD,OSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,ROA
BSP,MIR,SSW,DRY,DAY,MULTI,HEAVY,FINE,5,CARS TRUCKS
RAD,NSR,SSW,WET,STREET,MULTI,MODERATE,RAIN,4,CARS TRUCKS
BSP,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
BSP,OSR,N2T,DRY,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,NO,FINE,5,GEN
RAD,NSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,EMP
XRD,NSF,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
TIN,NSR,TAI,DRY,DAY,SINGLE,HEAVY,FINE,4,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
RAD,NSF,SSW,DRY,DAWN,SINGLE,HEAVY,FOG,4,CARS TRUCKS
DEPOT,OSM,SSW,DRY,DAY,SINGLE,NO,FINE,6,OTH
RAD,REAR,REVERSING,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,BUS,LIGHT,FINE,4,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,ROA
RBT,NSM,SSW,WET,DAY,MULTI,HEAVY,RAIN,1,ROA
RAD,OSM,SSW,DRY,DUSK,SINGLE,NO,FINE,4,EMP
BSP,OSR,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,1,ROA
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,FRNT,N2T,DRY,DAY,SINGLE,LIGHT,FINE,5,ROA
RAD,REAR,N2T,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
RAD,FRNT,N2T,WET,DAY,SINGLE,LIGHT,RAIN,4,CARS TRUCKS
DEPOT,REAR,REVERSING,WET,DAY,SINGLE,NO,RAIN,4,EMP
RAD,FRNT,N2T,WET,DAWN,SINGLE,LIGHT,RAIN,4,BUS - OTHER
RAD,OSR,TAI,DRY,DAY,SINGLE,HEAVY,FINE,1,CARS TRUCKS
RAD,OSR,N2T,DRY,DAY,MULTI,HEAVY,FINE,1,EMP
XRD,NSF,TBO,DRY,DAY,SINGLE,HEAVY,FINE,1,ROA
RAD,WSRE,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,MIR,HON,DRY,DAY,SINGLE,LIGHT,FINE,1,ROA
XRD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
XRD,OSR,REVERSING,DRY,DUSK,SINGLE,LIGHT,SUN,4,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
XRD,NSR,BTMO,DRY,DAY,MULTI,LIGHT,FINE,0,EMP
RAD,NSM,TBO,DRY,DAY,SINGLE,LIGHT,FINE,1,ROA
RAD,NSM,TBO,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,EMP
RAD,NSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,NSR,SSW,WET,DAY,SINGLE,MODERATE,RAIN,4,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,CARS TRUCKS
RAD,NSM,SSW,DRY,DUSK,SINGLE,NO,FINE,4,EMP
RAD,REAR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
BSP,NSM,SSW,DRY,DAY,SINGLE,LIGHT,SUN,4,BUS - OTHER
XRD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,MIR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,4,EMP
BSP,MIR,SSW,DRY,DAY,MULTI,LIGHT,SUN,5,CARS TRUCKS
RAD,NSR,TBO,DRY,DAY,MULTI,LIGHT,FINE,1,EMP
RAD,WSRE,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,0,OTH
RAD,NSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
RAD,NSR,REVERSING,DRY,DAY,MULTI,HEAVY,FINE,1,GEN
RAD,NSF,HON,DRY,DUSK,MULTI,HEAVY,FINE,1,CARS TRUCKS
XRD,FRNT,TBO,DRY,DAY,SINGLE,MODERATE,FINE,1,ROA
RBT,NSF,HON,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
BSP,MIR,HON,DRY,DAWN,BUS,LIGHT,FINE,4,EMP
BSP,OSF,SSW,WET,DAY,SINGLE,HEAVY,RAIN,4,ROA
BSP,OSM,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,4,CARS TRUCKS
RAD,FRNT,TBO,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
BSP,FRNT,HON,DRY,DAWN,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,OSR,TBO,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,REAR,TAI,DRY,DUSK,MULTI,MODERATE,RAIN,4,EMP
BSP,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,EXTREME,FINE,1,EMP
TIN,FRNT,TBO,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
BSP,NSR,SSW,DRY,NIGHT,SINGLE,MODERATE,FINE,4,CARS TRUCKS
RAD,NSF,SSW,WET,NIGHT,MULTI,LIGHT,RAIN,1,EMP
XRD,OSF,SSW,WET,DAY,MULTI,LIGHT,RAIN,4,EMP
XRD,OSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
XRD,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,FRNT,N2T,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
RBT,FRNT,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,BUS - OTHER
RAD,FRNT,N2T,DRY,DAY,MULTI,LIGHT,FINE,1,ROA
RAD,OSR,SSW,DRY,DAY,BUS,LIGHT,FINE,4,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,GEN
BSP,OSR,SSW,DRY,DAY,BUS,NO,FINE,4,BUS - OTHER
XRD,FRNT,TAI,DRY,DAWN,MULTI,LIGHT,FINE,1,GEN
TIN,MIR,TAI,DRY,DAY,MULTI,LIGHT,FINE,5,EMP
XRD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,ROA
RAD,FRNT,SSW,SLIP,DAY,SINGLE,NO,SUN,1,ROA
RAD,OSR,TAI,DRY,DAY,MULTI,MODERATE,FINE,4,BUS - OTHER
BSP,OSR,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,FRNT,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,OTH
RAD,NSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,1,ROA
BSP,OSR,SSW,WET,DAY,MULTI,HEAVY,RAIN,1,CARS TRUCKS
BSP,NSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,OTH
RAD,NSM,SSW,DRY,DAY,MULTI,NO,FINE,4,CARS TRUCKS
XRD,FRNT,N2T,WET,DAY,MULTI,HEAVY,RAIN,4,EMP
TIN,NSM,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,4,EMP
BSP,OSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,OSF,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,1,ROA
RAD,OSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,4,EMP
BSP,OSR,TBO,WET,NIGHT,SINGLE,LIGHT,RAIN,5,CARS TRUCKS
BSP,MIR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSF,HON,DRY,NIGHT,SINGLE,LIGHT,FINE,0,OTH
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,3,EMP
BSP,MIR,SSW,DRY,DAY,BUS,LIGHT,FINE,4,CARS TRUCKS
RAD,NSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,5,BUS - OTHER
RAD,NSR,TAI,DRY,DAY,MULTI,HEAVY,FINE,4,BUS - OTHER
RAD,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,0,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,3,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
RAD,FRNT,TBO,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
RBT,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,4,CARS TRUCKS
RAD,FRNT,HON,DRY,DAWN,SINGLE,LIGHT,FOG,0,OTH
RAD,REAR,N2T,SLIP,DAY,SINGLE,HEAVY,RAIN,5,CARS TRUCKS
RBT,OSF,TBO,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
RAD,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
BSP,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
BSP,MIR,HON,DRY,NIGHT,MULTI,NO,FINE,4,EMP
RAD,NSM,HON,DRY,STREET,SINGLE,NO,FINE,1,CARS TRUCKS
RAD,WSRE,HON,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,ROA
RAD,REAR,SSW,WET,DAY,SINGLE,LIGHT,RAIN,1,EMP
RAD,MIR,SSW,DRY,DAWN,MULTI,LIGHT,FINE,4,EMP
BSP,OSF,TBO,DRY,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
BSP,NSR,SSW,WET,DAY,SINGLE,HEAVY,FINE,4,EMP
RAD,NSR,SSW,WET,DAY,MULTI,HEAVY,FINE,4,EMP
XRD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,SINGLE,NO,FINE,4,BUS - OTHER
BSP,NSF,HON,DRY,DAWN,MULTI,LIGHT,SUN,4,EMP
RAD,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,ENV
RAD,WIN,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
XRD,MIR,SSW,DRY,DAWN,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
BSP,OSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,CARS TRUCKS
BSP,NSR,N2T,DRY,DAY,MULTI,HEAVY,FINE,1,GEN
RAD,OSR,TAI,DRY,NIGHT,MULTI,HEAVY,FINE,4,BUS - OTHER
RAD,NSM,SSW,WET,DAY,MULTI,EXTREME,RAIN,4,EMP
